ENSG,baseMean,log2FoldChange,lfcSE,pvalue,padj,Symbol,absLFC
ENSG00000004776.13,2203.813771,-5.423927164,0.447187377,4.13E-35,9.10E-33,HSPB6,5.423927164
ENSG00000188582.10,3.028558084,-5.423445661,0.61497665,2.46E-08,1.97E-07,PAQR9,5.423445661
ENSG00000231056.1,10.62103649,-5.419935826,1.206375548,6.36E-05,0.000273021,LINC02522,5.419935826
ENSG00000086548.9,5431.254458,5.41418003,0.524531017,3.42E-26,2.57E-24,CEACAM6,5.41418003
ENSG00000170323.9,39153.36883,-5.410202699,0.496246711,6.19E-29,6.29E-27,FABP4,5.410202699
ENSG00000232079.7,165.7707768,-5.408064748,0.369251644,1.23E-49,1.56E-46,LINC01697,5.408064748
ENSG00000246022.3,61.57690315,-5.405893208,0.519710864,1.76E-26,1.35E-24,ALDH1L1-AS2,5.405893208
ENSG00000133124.11,5.195265694,5.398480122,0.392383291,1.22E-06,7.25E-06,IRS4,5.398480122
ENSG00000187758.8,42.93981653,-5.37814103,0.460973663,2.04E-32,3.12E-30,ADH1A,5.37814103
ENSG00000131730.16,277.7925873,-5.377937353,0.293233541,7.40E-18,2.27E-16,CKMT2,5.377937353
ENSG00000108342.13,88.65721427,-5.373403179,0.609690991,3.98E-20,1.55E-18,CSF3,5.373403179
ENSG00000105664.11,6078.012206,5.367842315,0.415073856,1.85E-39,6.92E-37,COMP,5.367842315
ENSG00000119125.17,19.01713482,-5.354840995,0.515415571,1.22E-09,1.20E-08,GDA,5.354840995
ENSG00000005981.13,18.4922161,-5.348571245,0.36073692,8.51E-13,1.35E-11,ASB4,5.348571245
ENSG00000181092.10,20400.39935,-5.344973923,0.611528061,1.18E-19,4.40E-18,ADIPOQ,5.344973923
ENSG00000138207.14,5999.399904,-5.344620444,0.493804468,1.40E-28,1.37E-26,RBP4,5.344620444
ENSG00000252822.1,0.398095721,-5.343438856,2.563354459,0.016874516,0.039012388,Y_RNA,5.343438856
ENSG00000176194.18,1531.685917,-5.33787466,0.571310154,4.92E-22,2.33E-20,CIDEA,5.33787466
ENSG00000265331.1,0.393096353,-5.331674784,2.532514987,0.013360088,0.031951644,MIR4524B,5.331674784
ENSG00000224272.2,92.91280169,5.327231889,0.510315927,9.45E-27,7.50E-25,AC131097.2,5.327231889
ENSG00000287988.1,1.101253781,-5.32364576,1.377765843,4.20E-07,2.73E-06,FO082814.1,5.32364576
ENSG00000183206.17,39.49100362,5.32318605,1.308267382,1.85E-06,1.06E-05,POTEC,5.32318605
ENSG00000263655.1,3.735804016,5.317481517,0.806369554,3.30E-15,7.19E-14,AC090125.1,5.317481517
ENSG00000120049.20,2693.371543,-5.307905457,0.434767968,1.58E-35,3.68E-33,KCNIP2,5.307905457
ENSG00000141668.10,146.2972153,5.303014958,0.643319383,2.30E-10,2.54E-09,CBLN2,5.303014958
ENSG00000152611.12,38.39844857,5.295441527,0.550594369,1.12E-16,2.96E-15,CAPSL,5.295441527
ENSG00000250968.1,2.016524798,-5.290754245,1.261918051,1.04E-06,6.28E-06,LINC02382,5.290754245
ENSG00000287590.1,1.764549093,-5.285661771,1.11543314,3.00E-09,2.78E-08,AC090820.2,5.285661771
ENSG00000214872.8,20.82868305,-5.282518124,0.279076669,0.011254808,0.027535273,SMTNL1,5.282518124
ENSG00000011677.13,67.4615405,5.279175024,0.848359764,2.40E-11,3.08E-10,GABRA3,5.279175024
ENSG00000127241.18,292.9260475,-5.264906047,0.358521935,3.30E-50,4.63E-47,MASP1,5.264906047
ENSG00000124253.11,1512.818974,-5.253695051,0.560142734,3.53E-22,1.70E-20,PCK1,5.253695051
ENSG00000225166.2,1.619285434,5.247700021,1.032596161,1.33E-12,2.04E-11,AC012462.1,5.247700021
ENSG00000188816.3,4.996178481,5.246787792,0.910778151,1.81E-10,2.04E-09,HMX2,5.246787792
ENSG00000183709.8,1.72943687,5.244996097,1.32209762,1.34E-05,6.56E-05,IFNL2,5.244996097
ENSG00000198251.7,31.47306172,5.244505388,0.815124396,5.97E-12,8.32E-11,CYP2A7P2,5.244505388
ENSG00000173627.8,2.152625179,5.238706993,0.726057667,0.00014467,0.000574467,APOBEC4,5.238706993
ENSG00000285941.1,1.112662782,-5.23653829,1.483998391,3.61E-05,0.00016262,AL133257.1,5.23653829
ENSG00000166317.12,49.22952054,-5.227317497,0.390399251,0.000182248,0.000707243,SYNPO2L,5.227317497
ENSG00000235832.2,1.7463951,-5.218445747,1.04469254,0.0002674,0.000999196,CNN2P3,5.218445747
ENSG00000228522.2,11.5597006,-5.214877697,0.547382618,6.50E-23,3.34E-21,AL845321.1,5.214877697
ENSG00000166159.11,39.66213659,5.214159731,0.637246656,1.45E-17,4.32E-16,LRTM2,5.214159731
ENSG00000168079.17,3057.32838,-5.213270459,0.515838792,2.80E-25,1.87E-23,SCARA5,5.213270459
ENSG00000184937.16,149.4197064,5.213023596,0.566785001,2.25E-21,1.01E-19,WT1,5.213023596
ENSG00000183242.12,28.17828477,5.205545738,0.677231558,7.84E-16,1.85E-14,WT1-AS,5.205545738
ENSG00000249600.1,1.001371011,-5.20327378,1.404405279,4.01E-06,2.18E-05,AC106806.2,5.20327378
ENSG00000256612.7,7573.471585,5.193549859,0.561168172,1.30E-21,5.95E-20,CYP2B7P,5.193549859
ENSG00000196344.11,15.90228239,-5.187096422,1.366976412,5.96E-06,3.13E-05,ADH7,5.187096422
ENSG00000187516.7,1.121536594,5.187047772,1.697774694,0.001185001,0.003806655,H2AP,5.187047772
ENSG00000167676.4,59207.08475,-5.181670486,0.549351105,1.99E-22,9.81E-21,PLIN4,5.181670486
ENSG00000198881.10,11.24352922,-5.178234311,0.245411034,5.47E-14,1.01E-12,ASB12,5.178234311
ENSG00000198125.13,957.4738882,-5.176228991,0.263441539,1.50E-10,1.70E-09,MB,5.176228991
ENSG00000162456.10,2.408532129,5.174184342,1.988873846,0.0025881,0.007623223,KNCN,5.174184342
ENSG00000205835.9,4.94570919,-5.170675901,0.710051567,1.48E-17,4.39E-16,GMNC,5.170675901
ENSG00000170509.12,210.0629302,-5.165071489,0.467510935,1.15E-29,1.27E-27,HSD17B13,5.165071489
ENSG00000230157.1,0.850126612,5.163999768,1.101564284,0.002062185,0.006234003,ATP5MC1P1,5.163999768
ENSG00000165269.13,2873.40898,-5.160661312,0.48961641,3.12E-27,2.65E-25,AQP7,5.160661312
ENSG00000134538.3,1.388066899,-5.154601344,0.781387777,0.000359656,0.001307006,SLCO1B1,5.154601344
ENSG00000235343.2,4.992037398,5.147372415,1.110868141,9.59E-08,6.96E-07,LINC01665,5.147372415
ENSG00000223349.1,1.396777493,5.138914089,1.388237348,0.017240155,0.039766439,KLF2P3,5.138914089
ENSG00000153002.12,13406.14253,5.138061802,0.751899574,4.89E-07,3.13E-06,CPB1,5.138061802
ENSG00000259916.1,74.03087441,-5.137265425,0.587028855,1.31E-19,4.87E-18,AL845331.1,5.137265425
ENSG00000261742.6,40.26580444,5.133862274,0.440912767,1.89E-32,2.91E-30,LINC00922,5.133862274
ENSG00000134201.12,1187.353111,-5.125248641,0.380367831,2.26E-32,3.44E-30,GSTM5,5.125248641
ENSG00000268916.6,9.87614305,5.122943339,1.003099552,1.49E-08,1.23E-07,CSAG3,5.122943339
ENSG00000285637.2,46.69497513,5.119239881,0.521121082,7.87E-24,4.43E-22,AL161449.2,5.119239881
ENSG00000135917.16,3496.458729,-5.116816531,0.490037814,8.97E-27,7.13E-25,SLC19A3,5.116816531
ENSG00000165478.7,210.7780523,-5.115899616,0.560407572,4.02E-21,1.75E-19,HEPACAM,5.115899616
ENSG00000182601.7,143.03377,-5.114285292,0.532698261,4.38E-23,2.29E-21,HS3ST4,5.114285292
ENSG00000261713.6,6.1625727,5.112825637,0.832512052,7.21E-12,9.94E-11,SSTR5-AS1,5.112825637
ENSG00000101938.15,10468.75385,-5.111791046,0.389316504,1.07E-40,4.72E-38,CHRDL1,5.111791046
ENSG00000260403.1,0.539908951,5.110920889,0.751600747,0.018355333,0.041981306,AC120498.3,5.110920889
ENSG00000287956.1,3.047245757,-5.105423168,1.021409318,7.85E-09,6.79E-08,AC010872.2,5.105423168
ENSG00000135226.18,964.1993761,-5.105166777,0.926330057,1.56E-09,1.51E-08,UGT2B28,5.105166777
ENSG00000236961.1,2.876012834,-5.10303121,0.887161982,3.00E-12,4.41E-11,AL136131.2,5.10303121
ENSG00000285691.2,10.09816001,-5.094848707,0.56247388,5.59E-21,2.40E-19,AL445259.1,5.094848707
ENSG00000269186.3,1.599071683,-5.084241321,1.26239083,6.52E-06,3.40E-05,LINC01082,5.084241321
ENSG00000183971.10,65.38122949,5.081027654,0.553227324,2.61E-21,1.17E-19,NPW,5.081027654
ENSG00000170681.7,27.4010817,-5.078721713,0.193762572,5.61E-08,4.22E-07,CAVIN4,5.078721713
ENSG00000282933.2,191.0132489,5.078245553,0.592778287,6.15E-19,2.13E-17,RHOXF1P3,5.078245553
ENSG00000286647.1,46.85514409,-5.063133733,0.625958556,2.84E-17,8.10E-16,AC008459.1,5.063133733
ENSG00000226622.6,23.19528638,-5.05329029,0.457441087,1.92E-29,2.07E-27,AC092155.1,5.05329029
ENSG00000233766.7,11.10831252,-5.047086949,0.449175556,2.34E-30,2.82E-28,CAVIN2-AS1,5.047086949
ENSG00000226482.1,17.80315865,-5.042828552,0.671325081,5.47E-15,1.16E-13,ADIPOQ-AS1,5.042828552
ENSG00000225328.2,3.192319215,-5.042715434,0.73831151,4.49E-06,2.42E-05,LINC01594,5.042715434
ENSG00000274682.1,0.885268329,-5.032017124,1.315885599,7.73E-08,5.70E-07,AC015540.1,5.032017124
ENSG00000196747.4,98.74882898,5.028991258,0.580649853,2.98E-19,1.06E-17,H2AC13,5.028991258
ENSG00000235434.1,4.364772576,-5.022424797,0.755033028,3.13E-14,5.99E-13,AL391883.1,5.022424797
ENSG00000232930.2,2.113495978,-5.021554001,1.043107196,1.98E-08,1.60E-07,AC083864.2,5.021554001
ENSG00000172421.10,2.43165305,5.015736688,0.734136313,0.003255214,0.009332105,EFCAB3,5.015736688
ENSG00000146678.10,67.11478498,-5.01387466,0.606203804,8.01E-18,2.44E-16,IGFBP1,5.01387466
ENSG00000259791.1,4.713198528,-5.009867192,1.212257498,6.17E-05,0.000265323,AC092325.1,5.009867192
ENSG00000198099.9,44.20210406,-5.009168535,0.443411903,6.47E-32,9.14E-30,ADH4,5.009168535
ENSG00000132464.13,3.105019675,-5.006987748,0.410875944,0.000142099,0.000564944,ENAM,5.006987748
ENSG00000287158.1,4.440520654,5.004389578,0.753486021,0.007433925,0.019218409,AC117464.1,5.004389578
ENSG00000181234.9,1240.869614,-5.004069327,0.438132826,1.90E-31,2.59E-29,TMEM132C,5.004069327
ENSG00000115361.8,361.4141786,-5.00082271,0.419744287,6.74E-34,1.24E-31,ACADL,5.00082271
ENSG00000180440.4,21.12876025,-5.000744497,0.540270768,3.52E-22,1.70E-20,SERTM1,5.000744497
ENSG00000070808.16,24.76333791,-4.998041421,0.294483226,0.003807067,0.010711758,CAMK2A,4.998041421
ENSG00000227475.1,1.945088949,-4.993436069,1.067136763,1.28E-07,9.06E-07,AL355300.1,4.993436069
ENSG00000170965.10,49.14799731,4.991140377,0.451822664,1.31E-29,1.43E-27,PLAC1,4.991140377
ENSG00000286700.1,4.94557975,-4.989778205,0.829898001,2.82E-11,3.59E-10,AC108075.1,4.989778205
ENSG00000177234.7,15.92847872,4.98943382,0.504587538,2.54E-24,1.52E-22,LINC01561,4.98943382
ENSG00000286405.1,1.689937402,-4.977326338,1.344938497,3.17E-05,0.000144407,AL132799.1,4.977326338
ENSG00000151033.10,2.108741514,4.97686389,0.736461926,2.78E-05,0.000128175,LYZL2,4.97686389
ENSG00000128591.16,1369.132525,-4.974552184,0.234737701,7.02E-14,1.28E-12,FLNC,4.974552184
ENSG00000224223.1,38.12098855,4.970062661,1.211598502,1.53E-06,8.91E-06,VSTM2A-OT1,4.970062661
ENSG00000171885.18,78.30428406,-4.968131262,0.353726672,1.21E-18,4.07E-17,AQP4,4.968131262
ENSG00000104321.11,71.33647584,4.964682594,0.46670077,3.05E-13,5.11E-12,TRPA1,4.964682594
ENSG00000188536.13,818.2168163,-4.962557125,0.444047059,3.03E-30,3.61E-28,HBA2,4.962557125
ENSG00000244734.4,5091.789362,-4.957536752,0.455456361,7.88E-29,7.88E-27,HBB,4.957536752
ENSG00000163710.9,3615.211321,-4.944541434,0.502534396,4.32E-24,2.50E-22,PCOLCE2,4.944541434
ENSG00000228723.6,11.09018308,4.943656988,0.864424694,7.74E-10,7.89E-09,SRGAP3-AS2,4.943656988
ENSG00000166743.9,686.2326681,-4.928659788,0.522205883,7.51E-11,8.95E-10,ACSM1,4.928659788
ENSG00000164530.15,3276.333687,-4.92850056,0.482471471,9.42E-26,6.72E-24,PI16,4.92850056
ENSG00000120903.13,45.12252512,-4.928490262,0.654874422,3.50E-15,7.58E-14,CHRNA2,4.928490262
ENSG00000102854.16,142.5783564,4.927112647,0.574432826,8.93E-07,5.45E-06,MSLN,4.927112647
ENSG00000261409.1,9.609668089,4.924765844,0.393593951,3.33E-06,1.84E-05,AL035425.3,4.924765844
ENSG00000156269.5,1.497697912,4.923652706,0.635675281,4.88E-07,3.13E-06,NAA11,4.923652706
ENSG00000142661.19,140.7790036,-4.923155837,0.276401466,1.94E-06,1.11E-05,MYOM3,4.923155837
ENSG00000109208.5,0.865215287,-4.919959104,1.487212498,0.000190403,0.000735912,SMR3A,4.919959104
ENSG00000180914.10,6531.60349,-4.915552879,0.357661512,3.24E-44,2.27E-41,OXTR,4.915552879
ENSG00000172901.20,525.2304569,-4.912777616,0.448598564,3.89E-29,4.01E-27,LVRN,4.912777616
ENSG00000127588.5,28.42070498,4.909097759,0.691582152,5.43E-14,1.00E-12,GNG13,4.909097759
ENSG00000137392.10,11.95115697,4.902664527,0.639488078,1.51E-15,3.45E-14,CLPS,4.902664527
ENSG00000175766.13,14.84887469,4.898789476,0.850119213,4.94E-10,5.18E-09,EIF4E1B,4.898789476
ENSG00000144908.14,1511.520735,-4.895625988,0.440354541,6.05E-30,6.97E-28,ALDH1L1,4.895625988
ENSG00000203805.11,347.0504887,4.894173516,0.426800785,1.29E-31,1.80E-29,PLPP4,4.894173516
ENSG00000287391.1,2.330618588,4.889970214,1.86349243,0.006582391,0.017301129,AC103871.1,4.889970214
ENSG00000182352.8,12.22254329,-4.883143559,0.770726788,1.08E-11,1.45E-10,C17orf77,4.883143559
ENSG00000181577.16,86.15593418,-4.874072947,0.653384191,0.000435382,0.00155106,C6orf223,4.874072947
ENSG00000235643.2,0.958454788,4.872903236,1.592115351,0.000688239,0.002342268,LINC01647,4.872903236
ENSG00000266964.6,8.876616034,-4.870412883,0.518873662,3.07E-23,1.64E-21,FXYD1,4.870412883
ENSG00000253389.2,2.51618803,-4.869632356,0.668860075,1.77E-09,1.71E-08,AC113133.1,4.869632356
ENSG00000091704.10,67.82480594,-4.868047986,0.42538654,1.42E-31,1.96E-29,CPA1,4.868047986
ENSG00000234688.1,3.400083791,-4.863143385,0.905889645,2.36E-09,2.23E-08,AL049749.1,4.863143385
ENSG00000163993.7,1455.674911,4.862585815,0.490457846,2.25E-24,1.36E-22,S100P,4.862585815
ENSG00000145920.15,9.006370147,4.862325524,0.789577975,8.17E-07,5.02E-06,CPLX2,4.862325524
ENSG00000181195.11,214.717731,-4.861613459,0.457849493,1.53E-27,1.34E-25,PENK,4.861613459
ENSG00000107159.13,162.1655969,4.86033323,0.595346202,1.89E-17,5.55E-16,CA9,4.86033323
ENSG00000227591.5,177.449256,-4.858534186,0.460388202,3.14E-27,2.65E-25,HSD11B1-AS1,4.858534186
ENSG00000134339.9,1763.353983,-4.857117439,0.457285559,1.33E-27,1.17E-25,SAA2,4.857117439
ENSG00000269993.1,0.825668658,-4.857002671,1.385079598,1.43E-05,6.96E-05,KC877982.1,4.857002671
ENSG00000170419.11,1228.654962,4.852757258,0.981818141,3.65E-08,2.83E-07,VSTM2A,4.852757258
ENSG00000170091.11,17.70545509,4.848672062,0.454654095,4.20E-13,6.94E-12,NSG2,4.848672062
ENSG00000243064.8,69.81188491,4.847735356,0.646784409,3.78E-15,8.16E-14,ABCC13,4.847735356
ENSG00000124493.14,174.5389133,4.839248549,0.451707001,5.50E-28,5.05E-26,GRM4,4.839248549
ENSG00000134962.7,1356.300413,-4.838304958,0.448980329,2.62E-28,2.48E-26,KLB,4.838304958
ENSG00000175445.17,27426.06165,-4.837374954,0.40831874,1.31E-33,2.31E-31,LPL,4.837374954
ENSG00000198054.12,0.907034318,4.837351682,1.380958987,0.013831884,0.032907687,DSCR8,4.837351682
ENSG00000016602.9,122.261955,-4.836737323,0.494914596,1.07E-23,5.97E-22,CLCA4,4.836737323
ENSG00000248339.1,2.91161397,-4.83224307,0.869163801,1.08E-10,1.26E-09,LINC02504,4.83224307
ENSG00000172987.13,263.8848022,-4.830298546,0.31921252,8.09E-53,1.51E-49,HPSE2,4.830298546
ENSG00000165566.12,7.672517411,4.826827619,0.875324528,1.02E-05,5.12E-05,AMER2,4.826827619
ENSG00000256394.3,1.967901721,4.822395067,1.591919315,0.000340536,0.001243967,ASIC5,4.822395067
ENSG00000169297.8,9.518182557,-4.812661091,0.610274425,3.40E-17,9.61E-16,NR0B1,4.812661091
ENSG00000071909.19,78.27626743,4.810184881,0.447464981,0.001421409,0.004470466,MYO3B,4.810184881
ENSG00000204195.4,2.802420536,4.81001019,0.658720774,0.006920749,0.018064764,AWAT1,4.81001019
ENSG00000277987.2,13.84146721,-4.808055865,0.498895116,4.87E-23,2.54E-21,LINC02351,4.808055865
ENSG00000196811.13,0.842529175,-4.805570091,0.483792389,0.012532033,0.030230789,CHRNG,4.805570091
ENSG00000261472.1,5.057527924,-4.804747109,0.605426006,1.90E-18,6.24E-17,AC084064.1,4.804747109
ENSG00000230316.7,9.084195904,4.802025955,0.646293637,1.30E-06,7.68E-06,FEZF1-AS1,4.802025955
ENSG00000132026.14,15.76575881,4.801355871,0.723596575,1.93E-12,2.91E-11,RTBDN,4.801355871
ENSG00000204866.8,63.11230004,4.801040823,0.442344539,8.38E-18,2.54E-16,IGFL2,4.801040823
ENSG00000251138.7,9.833537525,4.796288513,0.876270328,2.82E-09,2.64E-08,LINC02882,4.796288513
ENSG00000065325.13,95.00853094,-4.794908711,0.411379678,1.93E-32,2.95E-30,GLP2R,4.794908711
ENSG00000124743.6,1570.107661,-4.788480356,0.435740565,2.46E-29,2.60E-27,KLHL31,4.788480356
ENSG00000286301.1,1.289323791,-4.784284997,1.147652116,7.83E-07,4.82E-06,AL662873.1,4.784284997
ENSG00000239402.3,30.00576754,4.783683848,1.150804625,1.39E-06,8.17E-06,CYP4F62P,4.783683848
ENSG00000140465.14,69.90885704,-4.781224846,0.653505426,1.50E-14,2.99E-13,CYP1A1,4.781224846
ENSG00000186471.13,5.549337782,4.772941301,0.783554445,1.18E-07,8.44E-07,AKAP14,4.772941301
ENSG00000101203.16,7.324693165,4.770081008,0.648334316,9.94E-06,4.98E-05,COL20A1,4.770081008
ENSG00000130427.3,11.51709265,4.768524262,0.483962827,2.24E-06,1.27E-05,EPO,4.768524262
ENSG00000136574.18,30.20498756,4.768145454,0.763679984,2.29E-11,2.95E-10,GATA4,4.768145454
ENSG00000111713.3,2.278257442,-4.767829972,0.960343854,1.11E-08,9.41E-08,GYS2,4.767829972
ENSG00000171564.12,81.13951828,4.767017943,0.86217273,0.009393413,0.023544366,FGB,4.767017943
ENSG00000255007.1,17.79387954,4.766614096,0.607543331,3.33E-16,8.28E-15,LINC02489,4.766614096
ENSG00000165474.8,1686.442804,4.765036851,0.34846955,9.68E-44,6.34E-41,GJB2,4.765036851
ENSG00000251273.4,4.37583851,4.763637668,0.753316329,0.004489801,0.012362591,LINC02228,4.763637668
ENSG00000152785.8,46.42561459,-4.760852103,0.504743066,1.08E-12,1.68E-11,BMP3,4.760852103
ENSG00000116690.13,860.9835532,-4.745139199,0.48970461,8.78E-10,8.85E-09,PRG4,4.745139199
ENSG00000246430.7,233.5600352,-4.742042609,0.415456766,2.29E-31,3.07E-29,LINC00968,4.742042609
ENSG00000248431.2,22.11307208,4.735493872,0.963302948,0.001518306,0.004739758,AC021134.1,4.735493872
ENSG00000129744.3,2.714173731,-4.725636875,0.637567389,9.43E-06,4.75E-05,ART1,4.725636875
ENSG00000183273.7,7.115218866,4.723354928,0.667305252,2.51E-06,1.42E-05,CCDC60,4.723354928
ENSG00000133317.16,1344.43113,-4.720908913,0.541643359,1.61E-19,5.89E-18,LGALS12,4.720908913
ENSG00000173432.12,17254.17212,-4.718631674,0.407460417,3.73E-32,5.45E-30,SAA1,4.718631674
ENSG00000278828.1,544.6791988,4.71680724,0.463507769,1.62E-25,1.11E-23,H3C10,4.71680724
ENSG00000241151.1,2.984377266,-4.713095845,0.678955042,1.83E-17,5.38E-16,LINC02066,4.713095845
ENSG00000229108.2,146.2390349,-4.712362114,0.340551619,9.58E-45,6.97E-42,LINC02587,4.712362114
ENSG00000188778.6,5.957361826,-4.709520894,0.528993258,3.58E-06,1.96E-05,ADRB3,4.709520894
ENSG00000248869.7,48.21294518,-4.706155505,0.35770617,1.89E-40,7.83E-38,LINC02511,4.706155505
ENSG00000019505.8,1656.523391,4.697938137,0.520168325,1.05E-20,4.40E-19,SYT13,4.697938137
ENSG00000187134.14,3089.1313,-4.696359625,0.391608753,2.25E-34,4.41E-32,AKR1C1,4.696359625
ENSG00000160349.10,2.704000674,4.689634876,0.860679077,1.06E-10,1.24E-09,LCN1,4.689634876
ENSG00000184601.11,298.3737782,-4.685842754,0.665573884,1.01E-13,1.81E-12,C14orf180,4.685842754
ENSG00000250874.1,3.397966648,4.683841779,2.275610608,0.003223242,0.009253276,AC010595.1,4.683841779
ENSG00000180269.8,59.1381059,4.683215651,0.914078445,1.45E-08,1.20E-07,GPR139,4.683215651
ENSG00000134640.3,1.098252903,4.681362121,1.336385853,0.004387064,0.012118798,MTNR1B,4.681362121
ENSG00000168497.5,3783.757908,-4.676822565,0.282618565,9.31E-63,3.32E-59,CAVIN2,4.676822565
ENSG00000168505.7,6.277039521,4.673547562,0.679464325,7.63E-14,1.38E-12,GBX2,4.673547562
ENSG00000122852.15,9.653960437,-4.670347095,1.024080761,8.71E-08,6.36E-07,SFTPA1,4.670347095
ENSG00000185915.5,3.304678008,-4.667136443,0.298902013,0.019415289,0.044056735,KLHL34,4.667136443
ENSG00000172156.4,56.12707449,4.662640794,0.397798647,1.15E-32,1.80E-30,CCL11,4.662640794
ENSG00000218772.2,0.733430785,-4.662055456,0.78841229,0.000848398,0.002826842,FAM8A6P,4.662055456
ENSG00000286684.1,6.657377562,-4.657906481,0.590432252,3.50E-17,9.87E-16,AL358976.1,4.657906481
ENSG00000036473.8,7.232829486,-4.652060443,0.572469628,1.52E-17,4.51E-16,OTC,4.652060443
ENSG00000159251.8,21.82427126,-4.65010699,0.535996672,0.001017781,0.003322463,ACTC1,4.65010699
ENSG00000258387.1,3.924135636,4.649563326,0.808521806,4.95E-10,5.18E-09,AL358913.1,4.649563326
ENSG00000285564.2,2.372897138,-4.64694013,0.398568864,8.09E-07,4.97E-06,AL031121.2,4.64694013
ENSG00000142224.17,11.20584353,4.64303432,0.407130674,3.37E-14,6.42E-13,IL19,4.64303432
ENSG00000258871.1,1.516472813,-4.640965016,0.900169791,4.29E-11,5.32E-10,AC004828.1,4.640965016
ENSG00000189367.15,16.02150923,-4.640216407,0.556551151,2.07E-18,6.77E-17,KIAA0408,4.640216407
ENSG00000182021.10,2.55877344,-4.637561153,0.761295655,5.44E-14,1.00E-12,AL591379.1,4.637561153
ENSG00000197891.12,28.54699272,-4.635224176,0.70960254,4.76E-12,6.77E-11,SLC22A12,4.635224176
ENSG00000287900.1,117.0538742,4.628332761,0.74694844,3.09E-11,3.91E-10,AC061961.1,4.628332761
ENSG00000057149.16,2.210969147,-4.623372079,1.115020535,3.64E-06,1.99E-05,SERPINB3,4.623372079
ENSG00000004799.8,18541.45919,-4.622766921,0.320365223,2.06E-48,2.02E-45,PDK4,4.622766921
ENSG00000130294.17,530.8269302,4.620996293,0.619506691,5.23E-15,1.11E-13,KIF1A,4.620996293
ENSG00000255021.1,15.98592695,-4.618299558,0.540908796,1.51E-18,5.03E-17,AC093496.1,4.618299558
ENSG00000285774.3,3.071168005,-4.617241424,0.480342288,3.40E-09,3.12E-08,AL133444.1,4.617241424
ENSG00000234586.2,1.989352864,4.614792502,0.93841092,1.17E-08,9.84E-08,AL161449.1,4.614792502
ENSG00000133055.9,10.5282936,-4.613893645,0.343152103,0.000244672,0.000921632,MYBPH,4.613893645
ENSG00000196132.14,123.4639372,4.611052422,0.503761915,3.17E-21,1.40E-19,MYT1,4.611052422
ENSG00000136842.14,313.3083196,-4.602066768,0.218544532,1.65E-49,1.96E-46,TMOD1,4.602066768
ENSG00000286625.1,5.262194212,-4.600134664,0.612027117,5.79E-17,1.58E-15,AC113370.1,4.600134664
